picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
-0.091,-0.385,0.945,-0.640,0.923,-1.325,31.592
-0.090,-0.386,0.944,-0.678,1.074,-1.364,31.590
-0.090,-0.387,0.944,-0.669,1.374,-1.332,31.587
-0.091,-0.388,0.943,-0.738,1.428,-1.369,31.593
-0.091,-0.388,0.942,-0.695,1.166,-1.496,31.595
-0.091,-0.387,0.940,-0.617,0.901,-1.599,31.601
-0.090,-0.387,0.938,-0.634,0.783,-1.692,31.611
-0.089,-0.387,0.936,-0.781,0.740,-1.838,31.602
-0.088,-0.386,0.934,-0.792,0.631,-1.897,31.598
-0.087,-0.386,0.934,-0.582,0.302,-1.999,31.591
-0.085,-0.385,0.934,-0.498,-0.026,-2.156,31.598
-0.082,-0.385,0.933,-0.572,0.069,-2.254,31.603
-0.079,-0.384,0.935,-0.563,0.414,-2.210,31.602
-0.077,-0.385,0.936,-0.575,0.505,-2.203,31.592
-0.074,-0.384,0.936,-0.679,0.348,-2.210,31.595
-0.071,-0.383,0.934,-0.712,0.200,-1.951,31.587
-0.068,-0.383,0.933,-0.644,0.333,-1.456,31.586
-0.068,-0.383,0.933,-0.510,0.529,-0.905,31.592
-0.070,-0.383,0.935,-0.352,0.587,-0.400,31.598
-0.072,-0.384,0.935,-0.203,0.471,-0.098,31.607
-0.073,-0.384,0.935,-0.064,0.468,0.110,31.610
-0.075,-0.385,0.936,0.078,0.809,0.331,31.610
-0.078,-0.386,0.939,0.261,1.088,0.504,31.608
-0.081,-0.386,0.941,0.310,1.026,0.473,31.604
-0.083,-0.386,0.944,0.332,0.613,0.355,31.600
-0.084,-0.387,0.947,0.394,0.200,0.259,31.612
-0.084,-0.388,0.948,0.364,-0.090,0.106,31.613
-0.084,-0.388,0.949,0.147,-0.289,-0.031,31.618
-0.082,-0.389,0.947,-0.103,-0.282,-0.039,31.641
-0.081,-0.390,0.946,-0.356,-0.097,0.089,31.643
-0.080,-0.390,0.944,-0.595,0.088,0.369,31.637
-0.081,-0.390,0.943,-0.752,0.161,0.647,31.643
-0.083,-0.389,0.943,-0.804,-0.009,0.725,31.645
-0.084,-0.390,0.944,-0.855,-0.209,0.704,31.632
-0.085,-0.389,0.944,-1.077,-0.248,0.620,31.626
-0.086,-0.390,0.944,-1.246,-0.026,0.522,31.628
-0.088,-0.390,0.942,-1.313,0.065,0.258,31.608
-0.088,-0.390,0.940,-1.339,-0.066,-0.043,31.620
-0.086,-0.389,0.939,-1.298,-0.237,-0.246,31.625
-0.084,-0.389,0.939,-1.214,-0.231,-0.269,31.633
-0.082,-0.387,0.941,-1.186,-0.227,-0.125,31.643
-0.080,-0.386,0.942,-1.145,-0.269,0.124,31.646
-0.079,-0.385,0.942,-1.069,-0.343,0.394,31.645
-0.080,-0.385,0.944,-0.904,-0.559,0.559,31.630
-0.080,-0.384,0.946,-0.804,-0.965,0.576,31.623
-0.079,-0.383,0.948,-0.882,-1.041,0.695,31.645
-0.077,-0.382,0.950,-1.100,-0.887,1.006,31.640
-0.076,-0.382,0.950,-1.379,-0.665,1.445,31.632
-0.077,-0.382,0.950,-1.584,-0.537,1.844,31.619
-0.079,-0.382,0.947,-1.737,-0.559,2.138,31.620
-0.082,-0.383,0.944,-1.834,-0.546,2.325,31.612
-0.086,-0.383,0.941,-1.856,-0.451,2.301,31.605
-0.091,-0.384,0.938,-1.858,-0.548,1.982,31.614
-0.093,-0.384,0.935,-1.813,-0.842,1.509,31.625
-0.093,-0.384,0.932,-1.722,-0.849,1.136,31.642
-0.093,-0.384,0.931,-1.521,-0.660,0.909,31.634
-0.093,-0.384,0.932,-1.370,-0.392,0.773,31.659
-0.093,-0.384,0.933,-1.203,-0.313,0.672,31.655
-0.092,-0.383,0.934,-1.062,-0.265,0.599,31.651
-0.090,-0.382,0.935,-0.949,0.068,0.705,31.643
-0.089,-0.381,0.938,-0.850,0.429,0.888,31.632
-0.089,-0.380,0.941,-0.736,0.490,0.967,31.642
-0.089,-0.380,0.943,-0.667,0.302,0.890,31.644
-0.088,-0.380,0.944,-0.596,0.024,0.789,31.647
-0.086,-0.380,0.945,-0.611,-0.146,0.798,31.655
-0.084,-0.381,0.945,-0.733,0.043,0.957,31.651
-0.084,-0.381,0.943,-0.870,0.365,1.145,31.664
-0.085,-0.383,0.943,-0.931,0.564,1.237,31.653
-0.087,-0.384,0.942,-0.969,0.491,1.172,31.659
-0.088,-0.386,0.941,-0.964,0.292,0.963,31.670
-0.089,-0.387,0.939,-0.990,0.200,0.734,31.671
-0.089,-0.388,0.938,-1.086,0.490,0.661,31.669
-0.091,-0.389,0.938,-1.085,0.745,0.477,31.672
-0.091,-0.389,0.937,-1.039,0.475,0.170,31.654
-0.090,-0.389,0.937,-0.925,0.135,0.025,31.647
-0.088,-0.389,0.937,-0.705,0.032,0.011,31.661
-0.088,-0.388,0.939,-0.563,0.108,0.073,31.656
-0.089,-0.388,0.941,-0.510,0.203,0.120,31.644
-0.089,-0.388,0.943,-0.550,0.286,0.113,31.647
-0.088,-0.388,0.942,-0.753,0.253,0.085,31.646
-0.087,-0.389,0.942,-0.912,0.155,0.094,31.658
-0.086,-0.389,0.940,-1.100,0.017,0.109,31.640
-0.086,-0.388,0.938,-1.329,-0.079,0.177,31.646
-0.087,-0.389,0.936,-1.493,0.082,0.274,31.656
-0.089,-0.390,0.935,-1.513,0.424,0.255,31.650
-0.090,-0.389,0.935,-1.486,0.673,0.027,31.648
-0.090,-0.389,0.935,-1.462,0.700,-0.266,31.650
-0.090,-0.389,0.934,-1.318,0.773,-0.585,31.648
-0.089,-0.388,0.934,-1.244,0.801,-0.874,31.636
-0.088,-0.388,0.935,-1.189,0.891,-1.041,31.647
-0.087,-0.387,0.935,-1.086,0.874,-1.242,31.647
-0.086,-0.386,0.934,-1.017,0.629,-1.459,31.646
-0.083,-0.385,0.934,-0.923,0.369,-1.540,31.650
-0.080,-0.385,0.933,-0.776,0.334,-1.442,31.660
-0.079,-0.385,0.935,-0.666,0.353,-1.203,31.655
-0.078,-0.384,0.935,-0.675,0.372,-0.838,31.657
-0.079,-0.385,0.935,-0.705,0.573,-0.437,31.641
-0.080,-0.386,0.935,-0.704,0.739,-0.179,31.633
-0.081,-0.386,0.935,-0.792,0.764,-0.005,31.621
-0.081,-0.387,0.934,-0.872,0.737,0.142,31.622
-0.083,-0.388,0.933,-0.887,0.797,0.194,31.619
-0.084,-0.389,0.933,-0.803,0.812,0.214,31.609
-0.084,-0.389,0.933,-0.743,0.914,0.287,31.609
-0.086,-0.391,0.933,-0.638,1.002,0.245,31.619
-0.089,-0.392,0.933,-0.387,0.611,-0.041,31.615
-0.089,-0.393,0.933,-0.191,0.084,-0.317,31.605
-0.087,-0.393,0.933,-0.097,-0.109,-0.516,31.608
-0.087,-0.393,0.934,-0.004,-0.116,-0.674,31.603
-0.086,-0.393,0.935,-0.060,-0.140,-0.833,31.608
-0.085,-0.392,0.936,-0.221,0.017,-0.911,31.624
-0.084,-0.392,0.937,-0.345,0.108,-0.924,31.628
-0.081,-0.391,0.936,-0.495,0.092,-0.815,31.635
-0.079,-0.391,0.936,-0.585,0.142,-0.531,31.639
-0.078,-0.390,0.935,-0.630,0.278,-0.154,31.639
-0.078,-0.390,0.936,-0.568,0.384,0.213,31.628
-0.079,-0.391,0.935,-0.391,0.212,0.377,31.625
-0.079,-0.390,0.934,-0.198,-0.093,0.481,31.625
-0.079,-0.390,0.935,0.012,-0.161,0.704,31.629
-0.082,-0.391,0.936,0.207,-0.113,0.761,31.634
-0.086,-0.392,0.937,0.236,-0.146,0.517,31.634
-0.087,-0.392,0.939,0.161,-0.117,0.140,31.633
-0.086,-0.392,0.939,-0.062,-0.050,-0.250,31.643
-0.084,-0.393,0.937,-0.356,0.081,-0.394,31.644
-0.081,-0.392,0.936,-0.435,0.168,-0.307,31.649
-0.080,-0.392,0.935,-0.444,-0.088,-0.127,31.643
-0.079,-0.392,0.933,-0.364,-0.562,0.096,31.641
-0.078,-0.391,0.932,-0.170,-0.903,0.339,31.641
-0.077,-0.391,0.932,-0.005,-0.830,0.739,31.652
-0.078,-0.390,0.933,0.042,-0.534,1.176,31.638
-0.080,-0.390,0.935,0.180,-0.298,1.161,31.636
-0.082,-0.390,0.936,0.177,-0.166,1.157,31.639
-0.084,-0.391,0.937,0.198,0.108,1.188,31.638
-0.087,-0.392,0.937,0.240,0.234,1.013,31.637
-0.088,-0.392,0.938,0.107,0.210,0.833,31.626
-0.089,-0.392,0.937,0.012,0.142,0.697,31.631
-0.091,-0.393,0.936,-0.018,0.026,0.534,31.638
-0.093,-0.392,0.936,-0.021,-0.125,0.271,31.633
-0.093,-0.392,0.937,-0.058,-0.365,0.005,31.640
-0.092,-0.391,0.938,-0.173,-0.739,-0.172,31.625
-0.090,-0.391,0.938,-0.282,-1.039,-0.224,31.615
-0.089,-0.391,0.938,-0.246,-0.989,-0.241,31.616
-0.087,-0.389,0.939,-0.299,-0.826,-0.291,31.618
-0.085,-0.387,0.939,-0.430,-0.745,-0.241,31.620
-0.083,-0.386,0.939,-0.464,-0.548,-0.070,31.625
-0.083,-0.386,0.939,-0.405,-0.350,0.111,31.627
-0.083,-0.385,0.939,-0.361,-0.381,0.274,31.634
-0.084,-0.386,0.938,-0.290,-0.369,0.366,31.642
-0.085,-0.386,0.937,-0.252,-0.243,0.362,31.634
-0.086,-0.386,0.938,-0.315,-0.106,0.386,31.626
-0.088,-0.386,0.937,-0.435,0.062,0.446,31.624
-0.090,-0.388,0.936,-0.448,0.142,0.350,31.624
-0.092,-0.388,0.935,-0.351,-0.107,0.064,31.622
-0.091,-0.388,0.934,-0.256,-0.355,-0.170,31.615
-0.090,-0.388,0.933,-0.180,-0.297,-0.219,31.604
-0.089,-0.388,0.932,-0.235,-0.108,-0.225,31.621
-0.090,-0.388,0.931,-0.214,-0.169,-0.226,31.624
-0.090,-0.388,0.929,-0.069,-0.493,-0.414,31.620
-0.088,-0.388,0.928,0.147,-0.629,-0.707,31.608
-0.086,-0.387,0.929,0.469,-0.751,-0.931,31.602
-0.083,-0.387,0.931,0.783,-0.868,-0.958,31.618
-0.081,-0.385,0.934,0.904,-0.739,-0.875,31.616
-0.080,-0.385,0.937,0.804,-0.287,-0.721,31.616
-0.078,-0.385,0.940,0.527,0.315,-0.575,31.614
-0.077,-0.385,0.942,0.128,0.820,-0.431,31.617
-0.077,-0.386,0.942,-0.072,0.860,-0.369,31.601
-0.076,-0.387,0.941,-0.111,0.427,-0.453,31.605
-0.076,-0.387,0.940,-0.137,-0.000,-0.504,31.610
-0.075,-0.389,0.940,-0.118,-0.187,-0.492,31.610
-0.075,-0.389,0.940,-0.127,-0.293,-0.465,31.616
-0.076,-0.390,0.939,-0.137,-0.392,-0.402,31.634
-0.077,-0.391,0.938,-0.042,-0.557,-0.378,31.635
-0.078,-0.390,0.938,0.072,-0.658,-0.383,31.633
-0.080,-0.391,0.939,0.157,-0.688,-0.420,31.627
-0.081,-0.391,0.941,0.152,-0.860,-0.552,31.625
-0.081,-0.391,0.942,0.049,-1.038,-0.708,31.609
-0.080,-0.390,0.943,-0.135,-0.962,-0.783,31.631
-0.079,-0.390,0.943,-0.391,-0.668,-0.686,31.635
-0.079,-0.389,0.943,-0.667,-0.383,-0.591,31.634
-0.079,-0.389,0.942,-0.924,-0.104,-0.501,31.632
-0.079,-0.390,0.942,-1.094,0.102,-0.356,31.628
-0.080,-0.390,0.941,-1.179,-0.057,-0.290,31.620
-0.080,-0.390,0.940,-1.106,-0.528,-0.355,31.611
-0.080,-0.391,0.939,-0.974,-0.800,-0.427,31.609
-0.081,-0.391,0.938,-0.941,-0.780,-0.473,31.603
-0.082,-0.390,0.938,-0.965,-0.715,-0.583,31.605
-0.083,-0.391,0.938,-0.987,-0.467,-0.731,31.596
-0.082,-0.391,0.940,-1.034,-0.034,-0.907,31.613
-0.082,-0.390,0.941,-1.257,0.189,-1.016,31.612
-0.081,-0.390,0.940,-1.469,0.206,-1.022,31.611
-0.079,-0.389,0.938,-1.617,0.166,-0.988,31.597
-0.079,-0.389,0.937,-1.621,0.136,-0.947,31.600
-0.079,-0.389,0.935,-1.502,-0.112,-1.073,31.610
-0.077,-0.388,0.933,-1.409,-0.420,-1.259,31.596
-0.076,-0.388,0.933,-1.320,-0.509,-1.322,31.598
-0.074,-0.388,0.934,-1.200,-0.500,-1.385,31.608
-0.073,-0.387,0.936,-1.121,-0.452,-1.348,31.601
-0.072,-0.387,0.938,-1.150,-0.415,-1.259,31.607
-0.070,-0.387,0.940,-1.252,-0.361,-1.089,31.617
-0.068,-0.386,0.939,-1.458,-0.213,-0.725,31.621
-0.068,-0.386,0.936,-1.655,0.038,-0.303,31.618
-0.070,-0.387,0.933,-1.695,0.281,0.074,31.626
-0.074,-0.388,0.931,-1.409,0.180,0.097,31.626
-0.076,-0.388,0.930,-0.980,-0.346,-0.141,31.639
-0.076,-0.388,0.930,-0.613,-0.828,-0.327,31.653
-0.075,-0.388,0.931,-0.322,-0.934,-0.329,31.640
-0.075,-0.389,0.933,-0.253,-0.601,-0.148,31.615
-0.077,-0.391,0.936,-0.335,-0.157,-0.061,31.619
-0.079,-0.391,0.937,-0.438,-0.083,-0.157,31.623
-0.080,-0.392,0.938,-0.562,-0.334,-0.301,31.621
-0.079,-0.392,0.937,-0.593,-0.681,-0.474,31.614
-0.078,-0.392,0.936,-0.559,-0.912,-0.580,31.611
-0.077,-0.391,0.936,-0.484,-0.943,-0.615,31.619
-0.076,-0.391,0.936,-0.409,-0.864,-0.595,31.628
-0.076,-0.390,0.937,-0.410,-0.606,-0.656,31.633
-0.075,-0.390,0.938,-0.483,-0.359,-0.729,31.633
-0.075,-0.390,0.938,-0.584,-0.262,-0.825,31.621
-0.075,-0.390,0.937,-0.690,-0.406,-0.920,31.638
-0.073,-0.390,0.936,-0.708,-0.579,-0.877,31.635
-0.073,-0.390,0.935,-0.569,-0.706,-0.711,31.626
-0.072,-0.390,0.935,-0.358,-0.812,-0.518,31.630
-0.073,-0.390,0.936,-0.219,-0.838,-0.351,31.629
-0.074,-0.390,0.936,-0.191,-0.792,-0.209,31.634
-0.073,-0.390,0.935,-0.300,-0.487,-0.115,31.631
-0.074,-0.392,0.935,-0.496,0.039,0.028,31.630
-0.076,-0.392,0.935,-0.639,0.461,0.033,31.617
-0.078,-0.392,0.934,-0.655,0.288,-0.189,31.629
-0.077,-0.392,0.933,-0.556,-0.238,-0.543,31.624
-0.074,-0.392,0.933,-0.356,-0.602,-0.682,31.609
-0.072,-0.392,0.935,-0.099,-0.662,-0.691,31.620
-0.072,-0.390,0.938,0.025,-0.637,-0.633,31.629
-0.073,-0.390,0.941,0.068,-0.436,-0.509,31.624
-0.076,-0.390,0.944,0.047,-0.232,-0.458,31.621
-0.077,-0.390,0.947,-0.186,-0.170,-0.515,31.628
-0.077,-0.390,0.947,-0.594,0.044,-0.528,31.627
-0.077,-0.390,0.946,-0.941,0.205,-0.529,31.626
-0.078,-0.391,0.944,-1.301,0.112,-0.565,31.628
-0.077,-0.391,0.941,-1.491,-0.386,-0.660,31.643
-0.074,-0.391,0.936,-1.473,-0.900,-0.747,31.636
-0.071,-0.389,0.933,-1.204,-1.049,-0.686,31.632
-0.068,-0.389,0.934,-0.762,-1.355,-0.446,31.624
-0.065,-0.389,0.934,-0.343,-2.112,-0.155,31.626
-0.063,-0.389,0.932,-0.089,-2.813,0.151,31.628
-0.063,-0.389,0.931,0.174,-2.377,0.640,31.633
-0.066,-0.389,0.932,0.188,-1.542,0.865,31.623
-0.070,-0.389,0.934,-0.031,-0.744,0.786,31.628
-0.072,-0.389,0.935,-0.241,-0.268,0.403,31.625
-0.072,-0.388,0.934,-0.288,-0.285,0.008,31.617
-0.068,-0.388,0.932,-0.120,-0.493,-0.173,31.621
-0.065,-0.387,0.931,0.272,-0.858,-0.096,31.624
-0.062,-0.386,0.931,0.739,-1.296,0.203,31.630
-0.061,-0.386,0.933,1.123,-1.552,0.649,31.637
-0.060,-0.385,0.934,1.411,-1.699,1.021,31.640
-0.060,-0.385,0.935,1.470,-1.686,1.361,31.636
-0.059,-0.386,0.935,1.431,-1.211,1.765,31.633
-0.060,-0.386,0.936,1.348,-0.508,2.240,31.623
-0.063,-0.387,0.937,1.274,-0.094,2.779,31.604
-0.067,-0.387,0.937,1.334,-0.227,3.245,31.615
-0.070,-0.387,0.937,1.577,-0.613,3.724,31.616
-0.075,-0.386,0.938,1.908,-0.937,4.224,31.620
-0.081,-0.386,0.940,2.228,-0.997,4.729,31.627
-0.087,-0.385,0.944,2.496,-1.144,4.883,31.631
-0.092,-0.384,0.947,2.467,-1.503,4.815,31.621
-0.095,-0.384,0.948,2.316,-1.608,4.832,31.626
-0.099,-0.384,0.947,2.134,-1.622,4.792,31.620
-0.101,-0.384,0.945,1.883,-1.831,4.697,31.623
-0.102,-0.385,0.941,1.790,-2.129,4.599,31.624
-0.102,-0.386,0.936,2.037,-2.463,4.518,31.634
-0.101,-0.387,0.931,2.555,-3.088,4.358,31.637
-0.100,-0.387,0.927,3.214,-3.728,4.219,31.636
-0.098,-0.388,0.925,3.960,-4.189,4.111,31.639
-0.094,-0.387,0.924,4.768,-4.455,3.938,31.647
-0.091,-0.387,0.926,5.385,-4.616,3.843,31.620
-0.090,-0.387,0.930,5.867,-4.672,3.676,31.622
-0.088,-0.386,0.936,6.244,-5.458,3.280,31.626
-0.081,-0.386,0.940,6.282,-6.216,3.536,31.632
-0.076,-0.389,0.942,6.257,-6.570,2.648,31.628
-0.065,-0.386,0.947,6.010,-6.599,1.784,31.633
-0.055,-0.383,0.953,5.164,-5.591,2.262,31.639
-0.050,-0.385,0.957,4.289,-4.434,2.956,31.645
-0.048,-0.385,0.959,3.518,-4.035,3.495,31.652
-0.047,-0.383,0.961,2.906,-4.286,4.038,31.620
-0.046,-0.381,0.963,2.374,-4.711,4.532,31.619
-0.046,-0.380,0.965,1.800,-5.163,5.025,31.621
-0.047,-0.379,0.967,1.174,-5.567,5.429,31.628
-0.048,-0.377,0.970,0.297,-5.599,5.793,31.645
-0.050,-0.377,0.973,-0.865,-5.451,6.188,31.640
-0.052,-0.376,0.972,-2.187,-5.726,6.538,31.646
-0.052,-0.375,0.969,-3.522,-6.046,7.098,31.648
-0.053,-0.375,0.966,-4.508,-6.061,7.923,31.646
-0.056,-0.374,0.963,-5.102,-5.973,8.759,31.653
-0.058,-0.375,0.960,-5.373,-5.885,9.485,31.663
-0.060,-0.375,0.959,-5.598,-5.654,9.893,31.656
-0.059,-0.372,0.958,-5.886,-5.435,10.023,31.654
-0.053,-0.367,0.956,-6.357,-5.187,10.414,31.641
-0.047,-0.359,0.958,-6.806,-5.257,11.814,31.639
-0.046,-0.373,0.956,-6.685,-6.084,13.219,31.639
-0.052,-0.379,0.944,-5.483,-9.357,13.079,31.640
-0.029,-0.364,0.932,-5.486,-9.521,13.523,31.642
-0.019,-0.364,0.930,-6.916,-2.389,17.413,31.649
-0.045,-0.372,0.936,-5.622,-0.196,21.228,31.643
-0.070,-0.390,0.931,-2.304,-5.014,22.192,31.643
-0.086,-0.409,0.918,1.569,-10.432,18.476,31.640
-0.098,-0.419,0.910,5.570,-13.660,11.510,31.652
-0.108,-0.419,0.914,8.987,-14.962,3.289,31.643
-0.115,-0.400,0.925,12.244,-15.378,-5.350,31.654
-0.116,-0.332,0.924,16.233,-19.202,-11.345,31.647
-0.049,-0.295,0.920,25.545,-22.287,-4.043,31.645
-0.010,-0.357,0.924,29.956,-14.089,10.632,31.636
-0.003,-0.359,0.924,32.345,-6.571,25.764,31.655
-0.013,-0.348,0.924,33.770,2.278,38.632,31.644
-0.066,-0.339,0.975,30.526,8.705,45.165,31.637
-0.112,-0.334,0.991,25.845,2.964,46.145,31.626
-0.117,-0.330,0.996,22.784,-1.399,44.979,31.638
-0.131,-0.331,1.003,18.852,-4.572,41.116,31.625
-0.130,-0.344,1.008,13.784,-8.933,34.482,31.631
-0.108,-0.360,0.996,9.788,-11.356,28.106,31.621
-0.091,-0.357,0.972,6.169,-8.044,24.583,31.613
-0.096,-0.358,0.939,1.222,-1.991,21.162,31.610
-0.108,-0.367,0.927,-0.950,2.717,17.139,31.610
-0.118,-0.372,0.927,-0.983,6.030,12.354,31.606
-0.122,-0.368,0.929,-0.463,8.385,7.937,31.601
-0.116,-0.352,0.949,1.191,9.209,5.407,31.601
-0.103,-0.345,0.966,1.882,8.670,6.384,31.607
-0.090,-0.354,0.974,0.213,10.861,10.398,31.619
-0.091,-0.363,0.972,-1.573,15.047,15.646,31.619
-0.090,-0.371,0.963,-2.264,20.468,21.120,31.614
-0.088,-0.386,0.956,-1.721,28.966,27.394,31.625
-0.102,-0.395,0.952,-0.249,39.698,34.809,31.625
-0.136,-0.410,0.947,1.848,49.930,42.137,31.627
-0.176,-0.424,0.945,5.363,55.886,46.744,31.617
-0.215,-0.431,0.945,10.587,55.735,48.787,31.638
-0.233,-0.431,0.942,17.448,50.084,49.777,31.635
-0.155,-0.382,0.998,14.441,40.448,65.577,31.627
-0.150,-0.357,0.985,0.663,50.584,91.920,31.636
-0.177,-0.366,0.965,-8.667,53.518,120.356,31.639
-0.201,-0.382,0.936,-13.004,53.738,144.099,31.645
-0.220,-0.387,0.915,-15.952,55.548,163.502,31.640
-0.240,-0.391,0.897,-17.113,61.821,177.825,31.631
-0.275,-0.403,0.891,-15.655,67.408,186.773,31.649
-0.335,-0.411,0.900,-13.211,68.842,190.473,31.656
-0.392,-0.397,0.944,-9.981,67.147,188.706,31.647
-0.448,-0.362,1.023,-4.943,57.620,181.056,31.643
-0.505,-0.364,1.049,-1.204,40.535,169.158,31.650
-0.506,-0.369,1.051,-1.128,25.188,153.739,31.638
-0.454,-0.359,1.053,-1.838,15.689,136.930,31.635
-0.382,-0.328,1.044,-3.867,20.087,126.873,31.638
-0.339,-0.307,1.029,-5.549,32.390,124.888,31.631
-0.331,-0.273,1.007,0.044,41.853,125.532,31.622
-0.333,-0.259,0.939,16.968,47.913,126.004,31.609
-0.382,-0.278,0.916,27.226,42.587,124.114,31.619
-0.371,-0.294,0.938,32.954,33.605,121.532,31.614
-0.359,-0.253,0.933,39.078,28.959,117.267,31.605
-0.388,-0.215,0.919,44.854,22.788,112.737,31.620
-0.407,-0.191,0.890,48.354,13.992,108.476,31.623
-0.380,-0.137,0.873,50.251,4.502,108.327,31.624
-0.335,-0.104,0.894,51.726,0.941,119.264,31.630
-0.451,-0.115,0.879,54.837,-10.519,126.921,31.627
-0.478,-0.156,0.894,55.979,-22.412,121.798,31.624
-0.529,-0.166,0.893,54.854,-28.229,107.795,31.624
-0.553,-0.164,0.905,52.702,-37.309,89.327,31.609
-0.523,-0.148,0.906,49.599,-44.448,75.488,31.605
-0.483,-0.126,0.894,46.554,-45.133,68.455,31.591
-0.458,-0.114,0.874,44.412,-44.831,63.490,31.601
-0.432,-0.107,0.853,43.294,-49.581,58.022,31.597
-0.418,-0.099,0.865,43.108,-57.812,53.990,31.600
-0.409,-0.087,0.894,44.186,-66.786,50.699,31.601
-0.404,-0.073,0.922,46.567,-70.792,49.669,31.607
-0.409,-0.061,0.947,50.337,-71.877,51.977,31.592
-0.435,-0.056,0.959,54.879,-72.320,58.689,31.588
-0.509,-0.086,0.971,61.289,-74.541,76.719,31.576
-0.508,-0.071,0.952,65.745,-81.436,100.917,31.571
-0.402,-0.044,0.969,69.118,-82.467,120.276,31.561
-0.327,-0.024,0.964,74.583,-71.640,126.741,31.557
-0.330,0.005,0.897,77.368,-53.241,136.311,31.564
-0.360,0.029,0.810,73.446,-36.603,152.711,31.570
-0.355,0.002,0.804,65.195,-31.475,167.190,31.570
-0.362,-0.009,0.837,62.538,-35.576,172.885,31.556
-0.399,-0.014,0.830,63.525,-43.239,176.415,31.556
-0.437,-0.021,0.807,66.007,-48.406,181.266,31.552
-0.471,-0.016,0.780,66.929,-54.461,189.018,31.560
-0.458,0.001,0.775,67.193,-67.930,197.672,31.557
-0.394,0.026,0.779,70.433,-84.982,201.021,31.558
-0.326,0.071,0.765,76.084,-95.068,199.365,31.552
-0.268,0.120,0.740,79.452,-97.568,199.268,31.543
-0.222,0.155,0.715,78.181,-95.886,202.527,31.538
-0.170,0.169,0.702,74.552,-92.159,207.915,31.532
-0.105,0.181,0.685,70.154,-84.913,212.562,31.530
-0.042,0.200,0.648,62.463,-73.650,215.948,31.530
0.010,0.220,0.610,49.343,-59.268,218.652,31.533
0.042,0.237,0.593,32.359,-44.573,221.523,31.540
0.059,0.233,0.605,15.788,-34.930,224.852,31.534
0.088,0.229,0.632,0.963,-32.751,228.670,31.533
0.142,0.236,0.669,-10.396,-40.216,231.693,31.546
0.218,0.249,0.709,-12.908,-57.639,232.381,31.541
0.313,0.270,0.738,-6.020,-77.401,229.911,31.542
0.402,0.283,0.737,2.538,-96.871,223.525,31.547
0.473,0.288,0.721,7.843,-109.001,214.984,31.547
0.497,0.282,0.702,6.970,-112.945,208.020,31.537
0.495,0.268,0.698,0.143,-113.385,205.840,31.530
0.500,0.252,0.721,-10.747,-109.859,208.345,31.530
0.530,0.234,0.757,-23.274,-94.497,213.030,31.527
0.572,0.199,0.769,-35.040,-67.602,214.402,31.512
0.596,0.146,0.755,-46.902,-39.740,212.722,31.507
0.609,0.101,0.722,-60.295,-16.545,211.675,31.515
0.627,0.064,0.689,-73.736,-3.501,209.355,31.515
0.632,0.031,0.683,-84.875,-4.656,203.852,31.525
0.653,0.003,0.722,-91.801,-19.404,197.153,31.527
0.702,-0.010,0.798,-94.702,-39.881,191.231,31.516
0.742,-0.016,0.893,-94.507,-60.900,185.599,31.518
0.753,-0.038,1.013,-88.174,-77.923,179.493,31.525
0.761,-0.065,1.127,-73.371,-85.412,172.624,31.531
0.765,-0.095,1.192,-52.681,-79.127,164.563,31.525
0.751,-0.119,1.190,-31.618,-54.773,157.220,31.519
0.730,-0.144,1.133,-16.297,-17.045,152.965,31.524
0.705,-0.160,1.048,-9.784,24.285,152.472,31.516
0.690,-0.153,0.967,-13.220,60.389,150.857,31.510
0.685,-0.136,0.896,-23.319,85.097,145.426,31.498
0.671,-0.132,0.860,-32.593,91.842,134.794,31.504
0.651,-0.135,0.870,-37.483,84.214,121.699,31.493
0.614,-0.137,0.903,-37.738,70.870,109.423,31.501
0.546,-0.135,0.941,-34.616,56.637,97.376,31.499
0.471,-0.146,0.983,-30.714,45.405,87.715,31.493
0.407,-0.162,1.007,-27.994,43.478,80.523,31.497
0.365,-0.183,1.001,-27.865,51.811,77.843,31.500
0.349,-0.197,0.985,-29.288,71.740,77.913,31.506
0.323,-0.203,0.967,-32.088,96.328,79.309,31.504
0.284,-0.222,0.948,-34.204,113.830,83.229,31.497
0.254,-0.214,0.942,-33.302,123.063,87.124,31.492
0.211,-0.193,0.935,-33.259,123.530,85.992,31.492
0.152,-0.182,0.948,-35.692,108.308,79.341,31.488
0.097,-0.228,0.972,-31.922,72.510,70.449,31.483
0.133,-0.289,1.025,-16.796,32.897,61.138,31.478
0.237,-0.331,1.255,36.544,3.020,35.804,31.477
0.225,-0.406,1.211,61.977,-31.162,42.452,31.479
0.317,-0.415,1.163,69.379,-45.486,37.419,31.486
